Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_20,Happiness_40,Happiness_60,Happiness_80,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_20,Sadness_40,Sadness_60,Sadness_80,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_20,Surprise_40,Surprise_60,Surprise_80,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_20,Fear_40,Fear_60,Fear_80,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_20,Anger_40,Anger_60,Anger_80,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_20,Disgust_40,Disgust_60,Disgust_80,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_20,Contempt_40,Contempt_60,Contempt_80,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_20,Blink_40,Blink_60,Blink_80,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_20,HeadPose_X_40,HeadPose_X_60,HeadPose_X_80,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_20,HeadRotation_X_40,HeadRotation_X_60,HeadRotation_X_80,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_20,EyeAngel_X_40,EyeAngel_X_60,EyeAngel_X_80,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_20,Motion_image_40,Motion_image_60,Motion_image_80 
Horror,60,70,0.22180652057723144,0.7455905932656334,39.95771670190275,0.4989429175475687,0.30761099365750527,0.01638477801268499,0.09936575052854123,0.3548308668076106,0.6963237475750839,0.0,0.24,0.025898520084566595,0.08100263852242745,0.12770448548812666,0.4889709762532982,0.4912664907651715,0.5694459102902375,0.5062473572938675,0.6832276945654717,0.11,0.6325000000000001,0.034355179704016914,0.42029023746701855,0.7369393139841689,0.6810554089709763,0.22311345646437997,0.4639841688654354,0.9224260042283315,0.9893518127181603,0.23,1.25,0.02854122621564482,0.7823218997361477,1.0683641160949868,0.37290237467018467,0.670712401055409,1.7058839050131926,2.1506448202959842,0.9947554204659557,1.4875,2.5925000000000002,0.03171247357293869,1.8227176781002636,2.3571767810026385,1.8786807387862796,2.1872823218997364,2.469947229551451,1.3726691331923906,0.6732896818640477,0.95,1.75,0.0306553911205074,1.1009234828496042,1.439788918205805,1.4628496042216361,1.6126912928759896,1.2201583113456465,1.3788477801268497,1.259064749925878,0.37,2.0124999999999997,0.02959830866807611,1.0677044854881266,0.7834828496042218,0.8717941952506597,1.2872031662269128,2.856569920844327,0.5053329809725168,0.8295248779398298,0.0,0.7124999999999999,0.023784355179704016,0.17807387862796833,0.1345910290237467,0.35414248021108186,0.5920052770448548,1.2511873350923481,0.28238372093023195,0.5715254386574384,0.0,0.25,0.030126849894291756,0.29356200527704485,0.4852770448548813,0.2129023746701847,0.10899736147757257,0.3089445910290238,17.09947145877379,19.223427606520367,5.4,26.5,0.02061310782241015,28.164379947229556,17.48390501319261,5.124010554089709,7.30395778364116,27.18707124010554,-0.023468287526427132,0.0783756264025248,-0.059,0.02,0.026427061310782242,0.008464379947229553,-0.04329023746701847,-0.08558575197889182,0.0020474934036939334,0.001617414248021107,0.008799154334038016,0.12208179605450459,-0.049,0.02,0.02959830866807611,0.001807387862796835,-0.06371767810026385,-0.03762269129287599,-0.010002638522427441,0.15383641160949868,90284.1242728715,102333.67695841636,41440.0,84823.5,0.021152829190904283,53052.356200527705,56293.0,73908.45646437995,201894.65171503957,64113.41160949868
Documentry,22,50,0.17290836653386454,0.5800796812749004,29.00158478605388,0.23190702588483889,0.16613840464870575,0.006603275224511358,0.004490227152667723,0.30577654516640174,0.38771203921463593,0.0,0.49,0.02086634970945589,0.2514511873350923,0.3031398416886544,0.6077572559366755,0.17832453825857522,0.18440633245382587,0.8141362916006315,0.6281285082681838,0.32,1.28,0.030375066032752245,0.7322427440633245,0.7887730870712403,0.8238786279683378,1.0357519788918204,0.679736147757256,1.1219598520866327,0.8117466625089742,0.49,1.53,0.029846804014791336,0.46555408970976253,0.8932189973614775,1.4842744063324538,1.5612664907651717,1.190197889182058,2.749733227680931,1.2303915917724482,1.91,3.4000000000000004,0.029846804014791336,1.8993139841688653,2.0488522427440636,3.4743007915567277,3.3818337730870716,2.9094459102902372,1.7020153195985177,0.6055869175375184,1.28,2.1,0.03380876914949815,1.5939050131926122,1.2656068601583113,2.1599604221635884,1.8484168865435355,1.6203166226912933,0.9687480190174341,0.8091033028721714,0.28,1.48,0.030903328050713153,0.8708707124010554,1.0232849604221637,1.637572559366755,0.9978232189973614,0.3022427440633245,0.1283967247754884,0.26931252960985486,0.0,0.14,0.01664025356576862,0.08721635883905013,0.1462928759894459,0.3194063324538259,0.029881266490765175,0.05831134564643799,0.28571843634442506,0.5668396001743208,0.0,0.3,0.026677231907025884,0.5888126649076517,0.1765831134564644,0.11530343007915568,0.03600263852242744,0.5099604221635883,11.661331220285216,9.018367854317438,6.9,12.6,0.020602218700475437,8.53179419525066,9.158839050131926,8.432585751978891,8.68905013192612,23.395910290237467,0.049080031695721005,0.07016782815811665,-0.013,0.113,0.025620707871104067,-0.003920844327176783,0.018430079155672824,0.09341688654353562,0.1226094986807388,0.014162269129287593,-0.01841389329107235,0.03752666486313122,-0.037000000000000005,0.0,0.029054410987849975,-0.012216358839050133,-0.008713720316622691,-0.010100263852242745,-0.01870316622691293,-0.04215699208443272,49297.876882430646,44780.896489749226,41074.0,46755.0,0.018494055482166448,50917.86807387863,43660.45382585752,44471.62664907652,43640.59498680739,63252.482849604225
Romance,48,60,0.18738361266294226,0.6152234636871509,9.17303683113273,0.1487143849895761,0.17929117442668518,0.0057910586055130876,0.001389854065323141,0.17570766736159307,0.1606641416798898,0.04,0.29,0.030576789437109102,0.0842824074074074,0.09236111111111113,0.09028935185185186,0.3320833333333333,0.27826388888888887,0.741329627055826,0.5241833243623365,0.38,0.97,0.03219828584665277,0.38451388888888893,0.4181828703703704,0.5931828703703703,1.4973958333333333,0.807199074074074,0.3606161686356257,0.2556391619802392,0.18,0.49,0.03381978225619643,0.42020833333333335,0.3934375,0.2401273148148148,0.371238425925926,0.37559027777777776,1.9066898309010913,0.7176270942199483,1.42,2.2,0.03242992819087329,1.4371296296296294,1.6916550925925928,1.9393981481481484,2.7408217592592594,1.7084606481481484,1.5718068102849188,0.71676942747257,1.11,1.74,0.03219828584665277,1.2284722222222224,1.157662037037037,1.613009259259259,2.45400462962963,1.3923726851851852,0.3474588834838996,0.27964023621906375,0.11,0.53,0.03242992819087329,0.5637152777777779,0.1797337962962963,0.12158564814814815,0.5749421296296297,0.29480324074074077,0.37558952976604015,0.2731898146868631,0.17,0.52,0.03335649756775538,0.37366898148148153,0.3956481481481482,0.15349537037037037,0.6016203703703703,0.350462962962963,0.1570094973361125,0.320782210037863,0.0,0.21,0.024785730831596017,0.23936342592592594,0.21248842592592593,0.3003472222222222,0.017731481481481483,0.014074074074074074,32.390224693073854,6.009056485249694,29.2,36.2,0.0196895992587445,28.88043981481481,30.87847222222222,35.35636574074074,37.30185185185186,29.271874999999998,0.11316585591846187,0.05147266666958682,0.083,0.152,0.02524901552003706,0.047456018518518515,0.10102893518518519,0.10659375000000001,0.14767476851851852,0.1622824074074074,-0.04503937919851718,0.025555856184875495,-0.06,-0.028,0.02965022006022701,-0.04973842592592593,-0.04260648148148149,-0.056738425925925935,-0.04432870370370371,-0.031378472222222224,70811.6017145505,40140.2061501805,64441.0,68238.25,0.025949953660797033,92822.25810185185,66255.39583333333,65510.570601851854,63844.20949074074,64986.87731481482
Adventure,40,60,0.18083802989463366,0.11737319284489096,13.603120429058995,0.12164797659678206,0.02364700146270112,0.5041443198439786,0.0,0.24504144319843954,0.12380710286958402,0.15,0.33,0.03169185763042418,0.1971985383678441,0.15756394640682098,0.23602923264311815,0.27767356881851396,0.3547137637028015,0.8688493417844939,0.2729067967289549,0.71,1.02,0.030472940029254023,0.710937880633374,0.7535200974421438,0.8620462850182704,0.9449330085261876,1.0651522533495736,0.2833690882496351,0.19597500649331243,0.13,0.4,0.032910775231594344,0.22185140073081605,0.18813641900121802,0.24883069427527407,0.34336175395858703,0.41247259439707673,1.589505119453927,0.4780766695555193,1.29,1.81,0.031935641150658216,1.723386114494519,1.357551766138855,1.5710840438489646,1.5741534713763705,1.7075761266747869,1.2952974158946864,0.38698327659595183,1.05,1.47,0.03461725987323257,1.4262606577344703,1.1443239951278927,1.3408891595615104,1.2506455542021924,1.3027771010962241,0.2673183812774261,0.175346316466526,0.14,0.37,0.035104826913700635,0.27299634591961025,0.16943970767356883,0.2391717417783191,0.28767356881851397,0.3649208282582217,0.23837396392003837,0.1643031543814929,0.11,0.34,0.035104826913700635,0.18576126674786844,0.31049939098660173,0.2357125456760049,0.21400730816077956,0.24372716199756395,0.15814724524622045,0.40152085875528365,0.0,0.1,0.030716723549488054,0.32499390986601706,0.10729598051157126,0.09221680876979295,0.051546894031668705,0.21405602923264314,23.924158946855187,4.695201778272118,23.1,24.9,0.020965382740126767,19.330572472594397,25.390377588306944,24.8442143727162,24.334226552984166,25.514129110840436,0.18856484641638255,0.0637447403070537,0.16399999999999998,0.238,0.02705997074597757,0.10086601705237515,0.1810937880633374,0.2007125456760049,0.23339464068209503,0.22507186358099876,-0.016243052169673318,0.02755821873587576,-0.033,0.001,0.028522671867381767,-0.011030450669914739,-0.006836784409257004,-0.018516443361753957,-0.029242387332521318,-0.015448233861144946,47511.87783467447,41242.50014670145,44612.0,47408.0,0.024140453547915143,51976.30572472594,44677.505481120585,44944.822168087696,46292.763702801465,49213.75883069428
Science-Fiction ,43,80,0.1767865483418963,0.5450723960765997,14.222635370671624,0.3455728561468743,0.23286079479432953,0.006739484080873809,0.010690216128282594,0.025654194747850398,0.14335225252337971,0.0,0.0,0.009295840111550081,0.11314750290360046,0.011695702671312428,0.0016027874564459932,0.0,0.0017653890824622532,1.0822449453869403,0.611712451367823,0.7,1.3199999999999998,0.03485940041831281,1.3349361207897794,1.536445993031359,0.7470499419279908,0.7709872241579558,1.0140301974448316,0.8212479665349779,0.4849111931854618,0.51,1.04,0.03346502440158029,0.9730429732868757,1.0497212543554009,0.6122648083623693,0.6687456445993031,0.7958188153310105,1.6454125029049504,0.6449306023318458,1.23,1.96,0.03323262839879154,1.867711962833914,1.8768176538908248,1.2680836236933797,1.4492218350754937,1.7536701509872243,0.7740320706483838,0.49635977141700327,0.39,1.15,0.031373460376481525,0.7997096399535424,0.38046457607433215,0.4965621370499419,0.9044483159117306,1.2846457607433217,0.7234255170811115,0.7614549537875839,0.18,1.02,0.033929816407157795,1.2694192799070845,1.1981649245063881,0.5034843205574913,0.2443670150987224,0.39693379790940764,0.01648849639786198,0.10271199480782234,0.0,0.0,0.006739484080873809,0.0581184668989547,0.0004878048780487805,0.00024390243902439024,0.0034030197444831598,0.020150987224157955,0.2220799442249587,0.411426655904847,0.0,0.33,0.018824076225888914,0.6266550522648083,0.37221835075493614,0.08257839721254356,0.008222996515679443,0.019883855981416954,-7.473227980478739,10.058310420860709,-13.8,-2.9,0.022077620264931444,-11.66074332171893,-15.551916376306622,-1.5957026713124276,-3.8219512195121954,-4.677235772357723,0.06345689054148271,0.059985442510292614,-0.003,0.113,0.027887520334650244,0.005196283391405341,0.007340301974448316,0.07558072009291522,0.10417305458768875,0.12453193960511033,0.015634673483615958,0.050013223975849,-0.011,0.035,0.03323262839879154,0.03568757259001162,0.032370499419279906,0.0005342624854819966,-0.006585365853658536,0.01610801393728223,146748.49395629938,40091.650854919964,134472.25,152055.0,0.019758251975825196,174374.45644599304,152262.1219512195,135649.43786295006,134120.11149825784,136155.98490127758
Crime,47,80,0.2675174572598122,0.5453888755116783,9.056061332055581,0.9082414949688549,0.09175850503114519,0.005270723526593196,0.09175850503114519,0.593756588404405,0.8839061750065255,0.07,0.5700000000000001,0.023718255869669382,1.368059880239521,0.18817964071856286,0.511497005988024,0.2062994011976048,0.6925508982035928,0.42921418303784886,0.5909583581756012,0.06,0.49,0.03258265452803066,1.0446586826347306,0.20973652694610778,0.32149700598802394,0.289437125748503,0.2787065868263473,0.5503833253473875,0.3916767603043779,0.25,0.79,0.03234307618591279,0.5707784431137725,0.8006586826347305,0.5351377245508983,0.29107784431137723,0.5499401197604791,1.4762529947292764,0.6680885023898672,0.98,1.87,0.03234307618591279,1.5388982035928145,1.7145748502994014,1.4609580838323355,1.04525748502994,1.612251497005988,1.0189578342117853,0.6408990073652094,0.58,1.31,0.029707714422616195,1.5007305389221555,1.0195928143712576,0.8764670658682634,0.6970658682634732,0.9958203592814371,0.9628246286535729,1.1153637864566996,0.24,1.17,0.03210349784379492,2.1040479041916167,0.49558083832335337,0.670119760479042,0.40916167664670655,1.1312335329341316,0.5476880689985604,0.8525212167927102,0.0,0.72,0.02635361763296598,1.2358083832335327,0.45150898203592815,0.3081317365269461,0.04273053892215569,0.6987784431137725,0.1323095352180155,0.27856739395341834,0.0,0.14,0.029947292764734068,0.114562874251497,0.150562874251497,0.13554491017964068,0.11567664670658682,0.14453892215568864,31.562769525634856,112.93506893327636,-9.8,2.475,0.022041207474844275,174.6934131736527,1.139880239520958,-1.899640718562874,-10.55125748502994,-5.583353293413174,0.02241231432678475,0.07257145913054483,-0.03775,0.08199999999999999,0.02539530426449449,0.030110179640718562,0.10342155688622755,-0.0021544910179640757,-0.026389221556886236,0.007081437125748504,-0.04332055582175376,0.1501777691682038,-0.019,0.019,0.028509822712026834,-0.23392335329341316,-0.009093413173652693,-0.005792814371257486,0.009495808383233533,0.022816766467065867,378011.80637431104,64109.64072381178,346613.0,399335.0,0.022765396597172298,418677.8934131737,382504.79401197605,379271.35568862275,347284.10299401195,359681.6119760479
Comedy,66,70,0.5235580828594638,0.25649878147847277,21.47623862487361,0.2475227502527806,0.2012133468149646,0.0014155712841253793,0.013346814964610718,0.026766430738119344,0.07336788760165158,0.0,0.0,0.010920121334681496,0.014121212121212121,0.0696161616161616,0.006838383838383839,0.004838383838383839,0.03828282828282828,0.3816744186046456,0.40419436626811983,0.08,0.5599999999999999,0.03114256825075834,0.2516464646464647,0.6125454545454545,0.4448989898989899,0.19828282828282826,0.3987676767676767,0.43365217391304023,0.5084977402192452,0.14,0.55,0.031951466127401414,0.2865959595959596,0.6821010101010102,0.45142424242424245,0.16262626262626262,0.5812323232323232,2.1000910010111227,0.6987168456465628,1.63,2.42,0.03356926188068756,1.889939393939394,2.442747474747475,2.2293737373737375,1.6733838383838384,2.2468787878787877,1.682165824064711,0.4459622663936705,1.38,1.94,0.033367037411526794,1.5433939393939395,1.853979797979798,1.7949696969696969,1.4608383838383838,1.7430606060606062,0.3327360970677425,0.2583645510185798,0.13,0.51,0.03134479271991911,0.2346060606060606,0.5580909090909091,0.4322222222222222,0.1688888888888889,0.2673333333333333,2.01150657229525,0.338173359212621,1.79,2.19,0.028513650151668353,1.8433838383838383,2.108161616161616,2.004383838383838,1.8007878787878788,2.281747474747475,0.3164752275025265,0.5790511333653441,0.0,0.38,0.01961577350859454,0.36747474747474745,0.6971010101010101,0.22753535353535354,0.12506060606060607,0.16360606060606062,8.089403437815958,8.377998481973137,3.2,12.0,0.01698685540950455,-0.7886868686868687,8.376969696969697,9.400909090909092,10.672727272727272,12.691919191919192,-0.012912234580384225,0.04910171216054518,-0.048,0.019,0.028109201213346816,-0.03004040404040404,0.02231212121212121,0.02874444444444444,-0.02282828282828283,-0.06256666666666667,-0.005477451971688561,0.05247683981345662,-0.03,0.016,0.0301314459049545,0.0075979797979798,-0.017919191919191915,-0.01994848484848485,-0.00931111111111111,0.012296969696969699,82793.28033980583,40372.198875453105,76864.5,90944.25,0.021642394822006472,58716.28715874621,89452.18806875632,90358.13144590496,89360.25985844288,85629.48837209302
Cartoon,89,50,0.3669214732453092,0.443826731526523,31.950207468879665,0.25933609958506226,0.19525126786537575,0.03227293683725219,0.0,0.09119640387275256,0.24093559982123197,0.0,0.06,0.011295527893038266,0.09540322580645162,0.002131336405529954,3.456221198156682e-05,0.036900921658986174,0.3211405529953917,0.3044721069617303,0.4077352831567979,0.06000000000000001,0.36,0.03112033195020747,0.3257834101382488,0.210794930875576,0.2547235023041475,0.37070276497695853,0.35903225806451616,0.4071991701244796,0.3669153239505544,0.13,0.5700000000000001,0.03065928999538958,0.3293548387096774,0.3487327188940092,0.43353686635944694,0.5949308755760369,0.3263594470046083,2.172664822498844,0.6256191389691319,1.79,2.39,0.031581373905025356,2.1879608294930875,2.172096774193548,2.1090783410138245,2.0902764976958528,2.288767281105991,1.8125426463808283,0.5571640563665298,1.4500000000000002,2.04,0.03112033195020747,1.996082949308756,1.9643548387096774,1.7108870967741936,1.5632027649769586,1.8151958525345624,0.3403688335638537,0.29481453855514855,0.16,0.44,0.0318118948824343,0.3530645161290323,0.13486175115207374,0.28782258064516125,0.43164746543778804,0.4924884792626728,2.1299377593361024,0.4209684156897123,1.89,2.29,0.03319502074688797,2.3188824884792627,2.0086866359447004,1.9574539170506915,2.044216589861751,2.3062442396313365,0.2295873674504371,0.44742368637283114,0.0,0.24,0.0239741816505302,0.21996543778801844,0.22268433179723504,0.20557603686635945,0.20634792626728113,0.2927649769585253,9.485799907791582,6.365564880633539,4.2,13.275000000000002,0.017980636237897647,9.037903225806453,7.935599078341014,9.371082949308756,15.381566820276499,5.638248847926267,-0.05598778238819743,0.062713152051811,-0.059,-0.032,0.030889810972798526,-0.05674078341013825,-0.05511405529953918,-0.04555760368663595,-0.02874769585253456,-0.09343663594470046,-0.01144006454587367,0.030095095291654567,-0.03,0.006999999999999999,0.02858460119870908,-0.0072062211981566825,-0.011759216589861753,-0.014226958525345623,-0.02661751152073733,0.002790322580645161,58386.79755591423,41189.65983291063,49064.0,62154.0,0.021904542310352777,64352.514976958526,53610.347926267284,51503.9366359447,53639.44239631337,68388.0771889401
Horror,83,50,0.1691609977324263,0.1546485260770975,29.654705484089373,0.1426314601670052,0.15820356578650419,0.021214172872940647,0.006770480704129994,0.01917851500789892,0.13914298295399993,0.0,0.0,0.003610923042202663,0.08868094701240137,0.0,0.0007891770011273957,0.0,0.006335963923337091,0.24703678627848966,0.29492685438347266,0.07,0.29000000000000004,0.0322726246896863,0.4376775648252537,0.22724915445321306,0.22444193912063132,0.1593686583990981,0.18485907553551295,0.28666666666666496,0.21981351970750213,0.13,0.39,0.03317535545023697,0.36007891770011274,0.20036076662908683,0.37882750845546787,0.27693348365276216,0.21493799323562574,1.8612525389302712,0.46102833051452075,1.57,2.0500000000000003,0.032046941999548634,2.0465388951521986,1.7336865839909807,2.01641488162345,1.8096392333709133,1.6835062006764374,1.5963146016700558,0.36606686206836014,1.37,1.75,0.03317535545023697,1.6954227733934613,1.5464374295377679,1.7373731679819615,1.5353889515219843,1.4523337091319053,0.23990295644324014,0.1636789638942816,0.12,0.34,0.0329496727600993,0.3277790304396843,0.2885682074408117,0.2733032694475761,0.12446448703494928,0.18349492671927845,1.6404107424960537,0.28786552088574624,1.46,1.82,0.0315955766192733,1.900574971815107,1.5648027057497182,1.7746899661781286,1.4943291995490418,1.4532356257046224,0.2709930038366045,0.540526169283387,0.0,0.245,0.02347099977431731,0.27924464487034956,0.19284103720405862,0.17322435174746334,0.22272829763246899,0.48547914317925595,4.251816745655601,5.410121416528449,1.5,7.6,0.017603249830737983,-0.5058624577226605,6.129763246899662,5.871138669673056,6.674971815107104,3.037204058624577,-0.03456668923493592,0.049248235735908,-0.049,-0.006,0.02979011509817197,-0.041258173618940255,-0.027710259301014662,-0.021316798196166855,-0.063847801578354,-0.01830890642615558,-0.010158654931166753,0.03579119109748701,-0.029,0.011,0.029564432408034302,0.008396843291995491,-0.007041713641488163,-0.01510372040586246,-0.01092784667418264,-0.026023675310033825,80742.88961625283,38243.55903165033,76287.0,81371.0,0.028216704288939052,82928.53776775648,77980.55016910935,79820.95152198421,80904.77677564825,81258.78804960541
Documentry,91,50,0.2061308230750664,0.17185614289162443,33.71757925072046,0.20389048991354466,0.3950528338136407,0.0033621517771373678,0.09101825168107588,0.015357829010566763,0.05094251430129474,0.0,0.0,0.009365994236311239,0.0078031212484993995,0.0034933973589435776,0.05594237695078031,0.0002761104441776711,0.009255702280912366,0.3610086455331372,0.467556284418155,0.06,0.45,0.03121998078770413,0.3020648259303722,0.23013205282112845,0.5984273709483794,0.19262905162064828,0.4803241296518606,0.5117675312199792,0.7378045857588633,0.13,0.5900000000000001,0.03025936599423631,0.56093637454982,0.4976110444177671,0.6873709483793516,0.17695078031212488,0.6340696278511405,1.8009149855907767,0.7545014586428179,1.35,2.05,0.032420749279538905,2.043421368547419,1.8134573829531815,1.678979591836735,1.5571788715486192,1.9009123649459785,1.3679827089337173,0.4681585082462906,1.06,1.58,0.03266090297790586,1.6990516206482593,1.355246098439376,1.0988235294117645,1.3398799519807922,1.338091236494598,0.2984702209414017,0.2718645662366933,0.13,0.38,0.03362151777137368,0.33516206482593036,0.30062424969987994,0.3282112845138055,0.18531812725090036,0.34121248499399764,1.5565513928914463,0.47390894657872035,1.34,1.81,0.034101825168107586,2.1298799519807923,1.594657863145258,1.2079471788715486,1.5138415366146458,1.32641056422569,0.4071229586935607,0.6987746959338549,0.0,0.45,0.024495677233429394,0.2662304921968788,0.09637454981992798,0.9998079231692676,0.1868547418967587,0.48554621848739493,6.184462055715668,16.223980589467807,3.475,14.3,0.01633045148895293,13.892917166866749,11.720168067226892,-4.019447779111646,9.118007202881152,0.12617046818727562,-0.01550264169068202,0.03474516876586153,-0.033,0.005,0.028578290105667627,-0.03284273709483794,-0.030876350540216084,-0.01061344537815126,-0.0005462184873949581,-0.002578631452581033,-0.046537223823246626,0.08178553774693965,-0.052000000000000005,0.001,0.02761767531219981,-0.030315726290516206,-0.00660264105642257,-0.12379351740696279,-0.026943577430972393,-0.044903961584633854,120713.60269036752,38150.47385457868,114239.0,123864.0,0.024981984146048523,132471.4849939976,118747.00720288116,117810.59303721489,116918.38895558224,116750.01800720287
Romance,90,90,0.2693647815599035,0.4907531492897347,36.940298507462686,0.35261194029850745,0.1417910447761194,0.003464818763326226,0.016791044776119403,0.040639658848614146,0.1514036914926072,0.0,0.0,0.009861407249466951,0.1462450066577896,0.055472703062583215,0.0011984021304926767,0.0,3.9946737683089215e-05,0.5515005330490403,0.48701076579829744,0.23,0.68,0.0314498933901919,1.1424900133155793,0.5276564580559255,0.41416777629826895,0.32143808255659123,0.34737683089214383,0.35658049040511347,0.46779938475876015,0.1,0.41,0.03384861407249467,0.9437150466045273,0.32396804260985357,0.234167776298269,0.12296937416777631,0.15575233022636487,2.0230730277185507,0.8336859257965953,1.4899999999999998,2.28,0.03091684434968017,3.0827696404793605,1.8717709720372837,1.8226631158455393,1.6829294274300934,1.63745672436751,1.714672174840088,0.5832645595790614,1.33,1.96,0.030383795309168442,2.3368575233022635,1.604434087882823,1.6082956058588547,1.5365778961384822,1.4715046604527295,0.25606609808102154,0.2343027317169486,0.09,0.36,0.03384861407249467,0.4141810918774967,0.38260985352862853,0.20091877496671104,0.13239680426098535,0.1478295605858855,1.59428038379531,0.4212407746158263,1.32,1.71,0.031183368869936032,2.0192276964047937,1.6560452729693742,1.5572569906790945,1.3591078561917442,1.3661384820239681,0.40151918976545664,0.6766423960874223,0.0,0.58,0.02318763326226013,1.1437549933422104,0.3257789613848202,0.1596537949400799,0.14083888149134488,0.234474034620506,-31.580970149253766,16.24056866982943,-40.6,-30.1,0.016257995735607676,-20.293475366178427,-32.467243675099866,-30.082556591211723,-32.406258322237015,-42.344340878828234,0.03108475479744128,0.05188204391114889,0.005,0.081,0.027985074626865673,0.018225033288948065,0.08518242343541944,0.03383089214380825,0.01256191744340879,0.00518641810918775,0.055219349680170754,0.0657126640681367,0.033,0.092,0.028251599147121536,-0.014762982689747003,0.05827430093209054,0.07268841544607191,0.07430625832223701,0.0849467376830892,85074.7667288723,43220.782224458875,73138.0,88386.0,0.023993601706211676,109198.67776298268,81408.9121171771,72670.98535286284,73719.21571238349,87508.41278295606
Adventure,90,80,0.1958762886597938,0.3692596063730084,39.66480446927374,0.3202979515828678,0.6697703289882061,0.03693358162631906,0.0611421477343265,0.03827746741154562,0.1485111246956916,0.0,0.0,0.007138423339540658,0.09124031007751937,0.00023255813953488376,4.651162790697674e-05,0.007906976744186047,0.0917829457364341,0.5730819366852864,0.8831180641182201,0.17,0.57,0.029174425822470516,1.0310387596899224,0.30657364341085275,0.3740775193798449,0.45789147286821713,0.6915658914728682,0.5671942892613261,1.250585387470663,0.14,0.44,0.03134698944754811,1.1431782945736435,0.21663565891472872,0.22564341085271322,0.3321860465116279,0.9129922480620156,2.0054965859714446,1.352071479304337,1.39,2.0700000000000003,0.03041589075108628,2.5254263565891475,1.7634573643410854,1.886279069767442,1.595488372093023,2.2366356589147287,1.531396648044698,0.831453042436569,1.08,1.73,0.030726256983240222,1.6649302325581397,1.5730697674418603,1.68768992248062,1.2242015503875971,1.4906511627906978,0.3743078833022949,0.6700861146055775,0.09,0.39,0.03165735567970205,0.49136434108527133,0.13493023255813955,0.14927131782945738,0.42420155038759694,0.6684341085271318,1.6092954686530079,0.5745315170229813,1.26,1.94,0.03010552451893234,1.8671627906976742,1.7746821705426354,1.8864031007751938,1.4741860465116277,1.0247596899224807,0.341381129733083,0.6180189263668315,0.0,0.37,0.023898199875853506,0.7167441860465116,0.20621705426356587,0.22761240310077518,0.16227906976744186,0.3924186046511628,20.107107386716315,35.37349124740708,6.1,39.8,0.023898199875853506,35.77131782945737,39.593023255813954,38.82294573643411,-11.067596899224808,-2.9728682170542644,-0.02286033519553074,0.06953764713066422,-0.034,0.001,0.02669149596523898,-0.008961240310077518,-0.010322480620155039,-0.020086821705426357,-0.025556589147286823,-0.04913643410852713,-0.07185226567349479,0.09582594059308659,-0.105,-0.031,0.025139664804469275,-0.10568527131782945,-0.07866046511627908,-0.0804201550387597,0.009928682170542635,-0.10353798449612403,129260.44085687674,47428.52111125347,118662.0,128087.0,0.027010245265445515,151169.37984496125,123909.46046511628,122269.10232558139,127568.14728682171,119742.8449612403
