Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_25,Happiness_50,Happiness_75,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_25,Sadness_50,Sadness_75,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_25,Surprise_50,Surprise_75,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_25,Fear_50,Fear_75,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_25,Anger_50,Anger_75,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_25,Disgust_50,Disgust_75,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_25,Contempt_50,Contempt_75,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_25,Blink_50,Blink_75,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_25,HeadPose_X_50,HeadPose_X_75,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_25,HeadRotation_X_50,HeadRotation_X_75,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_25,EyeAngel_X_50,EyeAngel_X_75,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_25,Motion_image_50,Motion_image_75 
Horror,83,100,0.02403706921517521,0.02664349840718216,9.326424870466322,0.0020149683362118594,0.0,0.0,0.0,0.00020725388601036272,0.0031034926036543095,0.0,0.0,0.0005757052389176742,0.0008285385500575374,0.0,0.0,0.0,0.2025877950489313,0.3637611201405663,0.04,0.22000000000000006,0.033966609096142776,0.48829689298043727,0.13987341772151898,0.07696202531645571,0.10438434982738781,0.34365572826712537,0.42847756530642245,0.14,0.38,0.033103051237766266,0.5986881472957423,0.24028768699654776,0.36344073647871117,0.1702071346375144,0.40565918249855965,0.497054479819899,0.18,0.45,0.03367875647668394,0.6770886075949367,0.3017491369390104,0.4291944764096663,0.21231300345224396,0.07734312032239511,0.11446689992229965,0.0,0.11,0.03051237766263673,0.05676639815880323,0.04018411967779057,0.12247410817031071,0.0893210586881473,0.2165947035118008,0.16458799116679584,0.11,0.29,0.03425446171560161,0.31522439585730727,0.20430379746835445,0.17456846950517838,0.17103567318757193,0.014404145077720221,0.10931140198088757,0.0,0.0,0.0008635578583765112,0.057583429228998846,0.0,0.0,0.0,0.1335118019573974,0.3150005169197289,0.0,0.12,0.027633851468048358,0.13524741081703107,0.11150747986191024,0.11272727272727273,0.1742462600690449,52.20656303972386,2.3042187902687723,50.6,54.475,0.023028209556706966,54.978250863060985,52.74418872266973,51.18745684695051,49.614269275028775,0.09879015544041528,0.022259237646762485,0.095,0.11,0.028785261945883708,0.07784695051783659,0.09764672036823935,0.10493210586881474,0.11415535097813578,-0.09647898675877949,0.03445148721759334,-0.12,-0.076,0.02648244099021301,-0.10172497123130035,-0.10207364787111622,-0.09541542002301495,-0.08615765247410818,82687.94615606104,42879.18535746914,78799.0,82701.0,0.019291678663979267,91855.84579976986,80380.30149597238,79064.59723820483,78890.07249712312
Documentry,92,70,0.08537714021286441,0.13257751041184637,15.74948192493668,0.1865070227953028,0.13009440478931614,0.014736357356665898,0.0009210223347916187,0.0004029472714713332,0.013651539920821505,0.0,0.0,0.00046051116739580933,0.0016022099447513811,0.0,0.0,9.208103130755064e-06,0.4554524522219664,0.6952797828879542,0.0,0.8,0.033156804052498275,0.21813075506445673,0.02655616942909761,0.6572099447513813,0.9186556169429098,0.5284273543633458,0.504120186392578,0.25,0.61,0.03200552613400875,0.42860036832412524,0.3504880294659301,0.5324953959484345,0.8004788213627994,0.6318650702279531,0.6480382281352195,0.27,0.73,0.032235781717706656,0.5009484346224677,0.36984346224677717,0.6901473296500921,0.9644659300184161,0.12727377388901648,0.3020349840952532,0.0,0.12,0.025328114206769514,0.05538674033149171,0.10031307550644566,0.14499079189686925,0.2080755064456722,0.41342390052958755,0.44909725371885406,0.1,0.65,0.03545935988947732,0.2598434622467772,0.10246777163904236,0.6191620626151013,0.6710773480662984,0.02702279530278612,0.10969368676244648,0.0,0.0,0.010131245682707806,0.030524861878453043,0.0,0.028167587476979738,0.04937384898710865,0.18021413769283837,0.38132532732956637,0.0,0.16,0.023946580704582086,0.09693370165745857,0.1536279926335175,0.18239410681399632,0.28768876611418054,30.572369329956242,6.768511718220292,26.5,33.8,0.015887635275155423,34.31381215469614,28.71399631675875,28.186832412523017,30.969060773480656,0.057142528206309016,0.06983733283392293,0.021,0.095,0.023025558369790467,0.06712707182320443,0.09266022099447513,0.03731031307550646,0.03126611418047882,-0.06084503799217135,0.04944641659315103,-0.096,-0.026,0.025558369790467418,-0.055186924493554335,-0.055317679558011056,-0.06447790055248619,-0.06802302025782689,132094.15407646247,37553.918199889624,125514.25,132236.75,0.016582220175034548,134019.60865561693,128219.55524861878,131001.43922651933,134532.1335174954
Romance,67,70,0.3578609625668449,0.480427807486631,5.7495741056218055,0.2120954003407155,0.3730834752981261,0.0,0.0006388415672913117,0.09604131175468478,0.37711434693981344,0.0,0.0,0.006601362862010221,0.0,0.0,2.5531914893617022e-05,0.38381276595744684,0.7587819420783655,0.3329865606375342,0.51,0.97,0.03130323679727427,0.9458042553191489,0.9218042553191489,0.6724510638297874,0.4908425531914894,0.3609348381601344,0.27700074626507726,0.16999999999999998,0.5,0.032793867120954,0.49067234042553187,0.3411914893617021,0.3287574468085106,0.28089361702127663,0.9770719761499135,0.38498463786123854,0.7100000000000001,1.22,0.03343270868824531,1.1001276595744682,1.1912936170212767,0.9328255319148937,0.6778978723404255,0.6605259795570709,0.38635358799753605,0.39,0.8300000000000001,0.034497444633730834,0.6598212765957446,0.9602553191489361,0.6214723404255319,0.3960000000000001,0.33107964224872105,0.3116685065570634,0.15,0.42,0.030664395229982964,0.3423914893617021,0.3429276595744681,0.27827234042553195,0.3592595744680851,0.19748509369676326,0.5387459502639286,0.0,0.12,0.02235945485519591,0.03521702127659575,0.04462978723404256,0.014306382978723406,0.6947574468085107,0.15735945485519515,0.27718924583473553,0.0,0.22,0.022146507666098807,0.33340425531914897,0.031319148936170216,0.07312340425531914,0.19091914893617024,17.38543441226577,9.59553348031479,13.2,24.6,0.020442930153321975,17.07131914893617,14.694297872340425,11.542382978723404,26.111914893617023,0.017637350936967718,0.04349228178414437,-0.012,0.044,0.027257240204429302,-5.1063829787235975e-05,0.044692765957446805,0.033931063829787236,-0.008211063829787233,-0.07326064735945476,0.04321521289654536,-0.101,-0.044,0.03002555366269165,-0.0496995744680851,-0.09142468085106384,-0.08319404255319149,-0.06825617021276595,123557.22300319489,54977.932349703275,109166.0,160641.5,0.01959531416400426,85121.42504258944,116607.89097103919,125055.86030664395,166989.4122657581
Adventure,86,95,0.45886250690226393,0.27498619547211484,7.860262008733625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1232150655021846,0.19090740699897846,0.99,1.23,0.036026200873362446,1.2513943355119825,1.090718954248366,1.0525925925925925,1.0812200435729846,0.31328056768558976,0.231471657507993,0.15000000000000002,0.41,0.03275109170305677,0.5757298474945534,0.2581699346405229,0.21986928104575162,0.19483660130718952,1.315693231441047,0.22680710628294298,1.16,1.45,0.035480349344978165,1.3928322440087144,1.289520697167756,1.2647058823529411,1.2961437908496733,1.0345360262008736,0.2556817015511019,0.9,1.16,0.03275109170305677,0.7574074074074073,1.0392592592592593,1.071023965141612,1.2548583877995643,0.23596069868995628,0.14232313978072228,0.13,0.32,0.03329694323144105,0.25023965141612203,0.1654684095860567,0.22032679738562091,0.3042701525054467,0.006217248908296927,0.018609287729675347,0.0,0.0,0.018013100436681223,0.0005882352941176471,0.000261437908496732,0.00814814814814815,0.015751633986928106,0.1687936681222694,0.3869806620136899,0.0,0.12,0.027292576419213975,0.5474291938997821,0.07919389978213509,0.03662309368191722,0.010108932461873638,22.49186681222709,1.3428957876159213,21.4,23.6,0.024017467248908297,22.365359477124183,23.754901960784313,22.188453159041394,21.315468409586057,0.028620087336244496,0.04307718284054694,0.021,0.053,0.03111353711790393,-0.029923747276688457,0.03567755991285403,0.048684095860566455,0.05953376906318084,-0.07925818777292558,0.025152520844870983,-0.095,-0.06375,0.030021834061135372,-0.0680479302832244,-0.07579520697167756,-0.08247276688453159,-0.08935729847494553,55022.89677771709,61361.7696523899,47721.0,55987.5,0.012015292190060076,57544.991266375546,50339.42576419214,54470.62445414847,57272.41484716157
Science-Fiction ,66,80,0.5811341942728804,0.40791690061763053,9.545073960368406,0.35361428970136755,0.32514652525816357,0.0,0.0,0.0043148199832542325,0.015068176380563925,0.0,0.0,0.011442924923248674,0.013582589285714288,0.0035044642857142852,0.00010044642857142857,6.696428571428572e-05,1.713619871615967,0.3171635660042638,1.52,1.92,0.030979626011722022,1.8271763392857143,1.4372433035714285,1.6444977678571429,1.9379352678571427,0.42730393524978905,0.3217798231872485,0.19,0.58,0.03321239185040469,0.7492522321428572,0.1959486607142857,0.4230022321428572,0.33879464285714284,2.1256349427853762,0.5508531858975683,1.74,2.4400000000000004,0.03125872174155735,2.133459821428571,1.602700892857143,2.078013392857143,2.678727678571429,1.7446860173039354,0.5612079731291264,1.3650000000000002,2.07,0.029863243092380688,1.4012834821428573,1.5026897321428572,1.7578794642857147,2.309107142857143,0.3203237510466084,0.25337819428281694,0.11,0.51,0.03237510466089869,0.5112834821428571,0.3842410714285714,0.1356138392857143,0.2489620535714286,0.015213508233324067,0.03700095697300576,0.0,0.01,0.01981579681830868,0.029129464285714286,0.018470982142857143,0.007689732142857143,0.005546875000000001,0.1440357242534176,0.2895714133224071,0.0,0.15,0.023723137036003348,0.36742187499999995,0.027700892857142858,0.134453125,0.046294642857142854,13.911526653642207,9.835311585201705,5.1,21.6,0.019536701088473347,5.691741071428571,7.780915178571429,21.80122767857143,20.313058035714285,-0.006064471113591954,0.0337177668613167,-0.025,0.019,0.029584147362545353,-0.03827120535714286,0.018944196428571432,-0.00719196428571429,0.002266741071428572,-0.06897125313982692,0.03046957109057696,-0.087,-0.05,0.027630477253698018,-0.06407589285714287,-0.06980022321428572,-0.07260267857142856,-0.06902008928571428,99231.99860413178,43777.70459169581,85399.75,108695.0,0.0231714126186488,112689.95200892857,108490.02901785714,88714.94866071429,86479.55915178571
Horror,86,70,0.060619872379216046,0.13240656335460346,5.307325924245861,0.0,0.01224767520979814,0.0,0.00022680880018144704,0.032903152642322804,0.13477214053833564,0.0,0.02,0.021773644817418916,0.0002447869446962829,0.07057116953762467,0.02011786038077969,0.04058930190389846,1.4205760943524595,0.3150227344374012,1.23,1.53,0.03288727602630982,1.582973708068903,1.4069084315503173,1.281795104261106,1.403327289211242,0.40933998639146996,0.3842531644765664,0.13,0.56,0.034701746427761394,0.8479057116953762,0.24174070716228466,0.17349048050770627,0.3725475974614687,1.6312519845770004,0.4228917199126443,1.4,1.75,0.03356770242685416,1.6773617407071624,1.497298277425204,1.4567361740707163,1.885249320036265,1.2518122023134537,0.466002135330276,1.04,1.4300000000000002,0.031072805624858243,0.7787579329102449,1.2960018132366273,1.3281233000906616,1.5975067996373529,0.24879791335903784,0.20068328659892393,0.12,0.33,0.03515536402812429,0.3502175883952856,0.2819401631912965,0.16828649138712604,0.19372620126926565,0.01114084826491268,0.11018479932822041,0.0,0.0,0.0006804264005443411,0.0001359927470534905,0.04322756119673618,0.0,0.0011695376246600182,0.15699705148559429,0.2868230770564568,0.0,0.18,0.029711952823769563,0.5083499546690843,0.04941069809610154,0.0286038077969175,0.041169537624660024,14.076547970061188,2.1749478507268476,13.6,14.2,0.022907688818326152,14.190389845874886,13.803354487760654,14.134814143245695,14.101087941976425,0.07908051712406501,0.03475856713396316,0.069,0.1,0.03220684962576548,0.03388667271078876,0.08158204895738892,0.0956844968268359,0.1047207615593835,-0.0919426173735544,0.02673084775897836,-0.108,-0.076,0.028577908822862326,-0.0915312783318223,-0.0994143245693563,-0.09133363553943788,-0.08498549410698095,84619.62137023594,38793.14583898946,80430.25,84321.0,0.01247731397459165,89298.86854034451,81955.17679057117,83259.78059836809,83436.30371713509
Comedy,37,75,0.0,0.021724524076147816,7.22246990637539,0.7015158270173875,0.09786000891662952,0.014935354436023182,0.21020954079358004,0.03513374944271072,0.09022685363644264,0.0,0.0,0.01359786000891663,0.08097147950089127,0.021684491978609624,0.02287878787878788,0.014759358288770051,1.0046767721801153,0.3403043694097848,0.81,1.11,0.03299152920196166,1.240463458110517,0.9812032085561498,0.8500980392156863,0.9425222816399287,0.6095630851538193,0.817569711215615,0.13,0.72,0.034329023629068214,1.4343048128342246,0.5736898395721926,0.30204099821746877,0.12573083778966132,1.4883147570218465,0.8682981290594963,0.98,1.63,0.0318769505127062,2.3174420677361853,1.4275579322638146,1.1587789661319075,1.0428163992869874,0.8738809629959874,0.2641476616682864,0.74,0.96,0.032545697726259475,0.9281550802139038,0.8778966131907309,0.7954901960784314,0.8901960784313726,0.410180561747656,0.40332308427739955,0.16,0.5,0.034329023629068214,0.8017914438502675,0.3019607843137255,0.23431372549019605,0.3009090909090909,0.6696477931341905,0.4945327047840616,0.27,0.96,0.032322781988408385,1.1344474153297681,0.24602495543672012,0.548199643493761,0.7475222816399287,0.1250111457868906,0.2904092178480078,0.0,0.12,0.03031654034774855,0.2759001782531194,0.06925133689839572,0.05801247771836007,0.09653297682709448,-38.428243423985705,27.249710344090374,-48.7,-42.8,0.020285332144449397,-13.983065953654187,-46.1915329768271,-47.061586452762924,-46.2825311942959,0.05308983504235439,0.06884971887834507,0.022,0.077,0.02518947837717343,0.07896434937611409,0.016733511586452764,0.0403716577540107,0.07604991087344029,0.14811925991975072,0.07812702288440918,0.123,0.197,0.028310298707088722,0.07875846702317289,0.18401426024955436,0.1753680926916221,0.15371479500891266,875050.5003344482,12165.497784240857,873466.0,877937.0,0.03188405797101449,873608.8547237077,876124.2762923351,873967.9652406417,871825.1461675579
Cartoon,34,50,0.150606394707828,0.528335170893054,15.01316944688323,0.22519754170324846,0.6044776119402985,0.07309043020193152,0.03731343283582089,0.04668568920105354,0.17893056739650798,0.0,0.0,0.00504828797190518,0.053035087719298254,0.027640350877192982,0.019859649122807018,0.08604385964912281,1.3712971905180014,0.66324721482276,0.9,1.77,0.033801580333625986,1.2467017543859649,0.987219298245614,1.606938596491228,1.6357894736842105,0.735866988586479,0.801161461406945,0.26,0.96,0.026997366110623353,0.7459736842105262,0.7007456140350877,0.8035175438596491,0.6885877192982456,1.9169710272168559,1.1115829438653315,1.26,2.44,0.030728709394205442,1.8687894736842106,1.3446666666666667,2.3544473684210527,2.0872719298245612,1.3735425812115893,0.6186139073390517,0.99,1.66,0.03028972783143108,1.084859649122807,1.2901140350877194,1.6613771929824561,1.4490263157894736,0.8330860403863084,0.6611889982357223,0.22,1.25,0.029411764705882353,1.0009122807017543,1.020421052631579,0.7404210526315789,0.5651228070175439,0.7296992976295008,0.4485419452262962,0.42,1.01,0.029850746268656716,0.9774298245614035,0.5538421052631579,0.7017105263157896,0.6814561403508772,0.20587796312554776,0.3800601339407747,0.0,0.27,0.020632133450395083,0.2672456140350877,0.34906140350877196,0.03805263157894737,0.16780701754385965,-11.978533801580323,35.2921075643687,-13.9,3.3,0.024143985952589993,-33.7640350877193,8.016578947368421,1.329385964912281,-23.45859649122807,0.01903555750658479,0.20512628341881908,-0.052000000000000005,0.079,0.024802458296751536,0.030153508771929825,-0.016140350877192983,0.05357719298245614,0.008308771929824562,0.09281277436347664,0.3421269916865832,0.02375,0.112,0.02875329236172081,0.09017631578947369,0.21902280701754384,0.06135877192982456,0.00014210526315789468,98490.9178924259,43305.32644430984,88984.0,95768.0,0.0278814489571899,100435.97717295874,105302.37050043898,93104.7629499561,94792.98683055311
Horror,16,90,0.6457157516675218,0.27680861980502824,6.430211788721612,0.33528961469762697,0.6532278642510845,0.0,0.029344220464404186,0.022982903801990296,0.11618689712019302,0.0,0.0,0.0045930084205154376,0.010336734693877551,0.001826530612244898,0.0004693877551020408,0.07927551020408163,1.0545419749936225,0.48314319705752495,0.71,1.33,0.031895891809134984,1.529091836734694,1.0689795918367346,0.7170816326530612,0.899061224489796,0.504868588925741,0.639904740893432,0.12,0.54,0.03444756315386578,1.0466122448979591,0.37426530612244896,0.1820816326530612,0.41522448979591836,1.5851365144169438,1.0762467042189798,0.8200000000000001,2.285,0.03317172748150038,2.753285714285714,1.5379897959183673,0.8223367346938776,1.2211632653061224,1.0549349323807111,0.48789155775706633,0.71,1.28,0.031130390405715743,1.407530612244898,1.093081632653061,0.7032448979591838,1.0113163265306122,0.2689818831334524,0.2379713895930669,0.12,0.35,0.03317172748150038,0.2548367346938776,0.2031326530612245,0.22236734693877552,0.3947551020408163,0.46145955600918487,0.3200349534810605,0.235,0.59,0.03266139321255422,0.6708775510204082,0.39711224489795915,0.39706122448979597,0.37885714285714284,0.20909160500127455,0.4359539966744175,0.0,0.23,0.023220209237050267,0.4050204081632653,0.16496938775510203,0.020704081632653065,0.24447959183673468,-20.433248277621892,21.784881599321,-39.2,-4.5,0.025261546312834907,-47.07999999999999,-14.624795918367345,-7.053367346938777,-12.897959183673466,0.12072646083184409,0.051537020810682684,0.096,0.159,0.025261546312834907,0.07022551020408165,0.11759285714285714,0.16274795918367346,0.131784693877551,0.06640112273539138,0.060478923710118065,0.037000000000000005,0.092,0.031130390405715743,0.12818265306122448,0.05711530612244898,0.05357040816326532,0.026452040816326534,82599.44155181215,43475.72022458918,67103.75,91735.75,0.027820316488004083,69280.80306122449,80517.98367346938,90129.11530612245,90050.3224489796
Documentry,38,30,0.25440555969223133,0.6185157607346736,18.666666666666668,0.3928395061728395,0.21259259259259258,0.1562962962962963,0.2239506172839506,0.1426666666666662,0.19869741289665604,0.0,0.26,0.021728395061728394,0.12108588351431392,0.20674234945705824,0.120177690029615,0.121964461994077,1.8761333333333328,1.4020885391700535,1.2000000000000002,1.83,0.03037037037037037,1.5554886475814413,1.7821421520236918,1.3427245804540966,2.8131095755182622,1.186328395061729,1.9358599490829547,0.21,0.9,0.027160493827160494,0.6477591312931886,1.0606614017769003,0.8263968410661403,2.2012833168805526,2.6366074074074053,2.0045841256636883,1.5025000000000002,2.87,0.028395061728395062,2.1931194471865747,2.4077887462981247,1.755320829220138,4.174600197433367,1.683607407407407,0.6972727799478178,1.2300000000000002,2.14,0.027654320987654323,1.3435340572556762,1.896584402764067,1.4815004935834153,2.004817374136229,0.556565432098765,0.7782881591489159,0.13,0.82,0.03209876543209877,0.20347482724580454,1.0345705824284304,0.5737907206317868,0.4111747285291214,0.6464543209876539,0.512291710602599,0.07,1.09,0.02691358024691358,0.3575616979269497,0.9335538005923002,0.6156465942744325,0.676426456071076,0.2644049382716044,0.4810801257634862,0.0,0.31,0.020987654320987655,0.1785192497532083,0.2947778874629813,0.42785784797630805,0.15523198420533071,-51.09923456790128,28.463881814492705,-61.375,-47.8,0.02,-56.15903257650543,-67.31618953603159,-41.016781836130306,-39.66169792694966,0.05568395061728398,0.20214453322649809,-0.035,0.117,0.02,-0.07859230009871669,0.08135340572556762,0.09164560710760117,0.12801184600197435,0.07430543209876518,0.1476636800491388,-0.011,0.182,0.028641975308641977,0.1493040473840079,0.025851924975320836,-0.0014116485686081015,0.1233741362290227,71601.054087429,52284.35347657301,47315.0,74098.0,0.02543837984687577,53883.25666337611,65194.6771964462,88538.04540967423,78324.45409674235
Romance,14,50,0.39922680412371137,0.43376288659793816,6.45988208151756,0.22737759548833633,0.27146885413996413,0.014355293514483466,0.18636247116124072,0.18556780312740265,0.19842163557853076,0.0,0.36,0.023327351961035633,0.13459016393442624,0.3205840163934426,0.012479508196721311,0.2728995901639344,1.483170981799539,0.3817321100387681,1.22,1.71,0.034862855678031275,1.755717213114754,1.6628278688524591,1.163329918032787,1.338063524590164,0.5170187131504747,0.5360748674353998,0.17,0.7,0.033068443988720844,0.325327868852459,0.36269467213114753,0.479047131147541,0.8906454918032787,2.020717764675723,0.6164532527993495,1.61,2.35,0.0322994104075878,1.9478688524590162,2.2672745901639346,1.6296823770491804,2.2199385245901637,1.6624865419123234,0.48067812156327894,1.39,1.83,0.0317867213534991,1.5256250000000002,1.7201229508196723,1.3546618852459018,2.0412704918032785,0.45021789284798724,0.3411423173921138,0.18,0.7,0.03281209946167649,0.27470286885245904,0.2606659836065574,0.5360655737704918,0.7246721311475409,0.619407844142527,0.3019620166808077,0.4,0.81,0.03332478851576519,0.6546311475409837,0.41961065573770495,0.7071004098360656,0.6919262295081967,0.3848987439118164,0.7359548977617129,0.0,0.25,0.024865419123301716,0.2740061475409836,0.04658811475409836,0.0219672131147541,1.1957991803278687,-48.26462445526793,9.144410064593734,-52.3,-42.8,0.022814662906946937,-41.35184426229508,-46.02991803278688,-50.58668032786885,-54.774282786885244,0.05373596513714456,0.04845777978366172,0.024,0.078,0.027172519866700846,0.018769467213114756,0.04882479508196722,0.05708504098360656,0.08967110655737706,0.11612714688541416,0.10840439358011746,0.083,0.187,0.030504998718277363,0.16559733606557375,0.16266495901639344,0.1518217213114754,-0.016505122950819674,77695.86487179487,42347.43722894451,67699.5,84555.0,0.02666666666666667,74547.9518442623,75380.85758196721,87659.38217213115,72610.36475409837
Adventure,55,90,0.17234411085450346,0.19399538106235567,4.131994261119082,0.5167862266857963,0.4774748923959828,0.04648493543758967,0.006025824964131995,0.0025624103299856523,0.02130647877563683,0.0,0.0,0.0022955523672883787,0.0003784403669724771,0.0005848623853211009,0.009277522935779816,0.0,1.2083758967001383,0.31730215346657337,1.01,1.34,0.030703012912482067,1.0935435779816514,1.1866169724770643,1.1910321100917434,1.3542431192660551,0.536424677187947,0.5599454755207748,0.28,0.65,0.03414634146341464,0.5783600917431192,0.5666857798165137,0.6377178899082568,0.35916284403669724,1.8280717360114755,0.8875655312987264,1.3200000000000005,2.12,0.03185078909612626,1.9226146788990826,2.1105848623853216,1.8016399082568808,1.4651605504587155,1.338284074605447,0.44311985546222576,1.05,1.5299999999999998,0.033285509325681494,1.3764220183486238,1.5336926605504588,1.3042087155963302,1.1297821100917431,0.23599713055954055,0.15826326724747766,0.12,0.32,0.033285509325681494,0.261605504587156,0.22829128440366972,0.2110665137614679,0.24123853211009175,0.7123902439024385,0.30198320243784926,0.51,0.93,0.030703012912482067,0.42048165137614674,0.7817889908256881,0.6875,0.9548279816513761,0.10469153515064575,0.19663223188344986,0.0,0.13,0.026685796269727405,0.0671559633027523,0.05772935779816513,0.0999770642201835,0.19348623853211008,-25.74688665710183,15.90638080344265,-39.6,-10.0,0.023242467718794835,-40.587500000000006,-39.5368119266055,-11.772935779816514,-10.90711009174312,0.13122926829268297,0.05712100630469722,0.084,0.188,0.026685796269727405,0.07538876146788989,0.1160183486238532,0.14489793577981652,0.18770871559633026,0.07065939741750345,0.041585493200842615,0.043,0.096,0.027259684361549498,0.0846616972477064,0.09005619266055045,0.04545298165137615,0.06201146788990825,70622.83295063146,43847.383598582324,65857.0,70980.0,0.027267508610792194,75689.39105504587,67064.38646788991,71761.71903669725,67425.98050458716
Science-Fiction ,15,80,0.2290794979079498,0.24973849372384938,9.362808842652797,0.1823146944083225,0.36749024707412226,0.035110533159947985,0.06241872561768531,0.06034850455136538,0.14522698603358408,0.0,0.0,0.011963589076723017,0.053513513513513515,0.0088981288981289,0.007401247401247401,0.17116424116424117,1.5943016905071472,0.5897201337230829,1.33,1.66,0.02964889466840052,1.869074844074844,1.4266528066528066,1.4394698544698545,1.6322972972972971,0.6671495448634579,0.9957787543056259,0.16,0.72,0.029128738621586475,1.262182952182952,0.35997920997921,0.2316735966735967,0.8121933471933472,2.4151261378413476,0.9738101766256412,1.93,2.6,0.03276983094928478,2.839095634095634,2.347879417879418,2.115800415800416,2.3436174636174636,1.9272379713914187,0.44062788283089466,1.68,2.19,0.032509752925877766,1.6873388773388773,1.9865384615384616,1.8308523908523908,2.192338877338877,0.35692847854356213,0.3940958069163287,0.13,0.39,0.03328998699609883,0.45754677754677753,0.16863825363825366,0.20352390852390856,0.5963929313929314,0.753196358907671,0.3499904178668348,0.51,1.0,0.03094928478543563,0.6298024948024948,0.5630977130977132,0.8582744282744282,0.957016632016632,0.17190377113133948,0.35873189200596173,0.0,0.15,0.02808842652795839,0.10452182952182952,0.0766008316008316,0.04614345114345114,0.45959459459459456,-37.36936280884276,10.727199411596194,-39.4,-30.1,0.02080624187256177,-39.459355509355504,-28.503638253638254,-34.43752598752599,-46.86216216216216,0.10755266579973997,0.05622788982772272,0.08900000000000001,0.136,0.023927178153446034,0.11835239085239087,0.10890644490644491,0.12547609147609148,0.07682432432432433,0.07481118335500668,0.09157954998140125,0.059,0.122,0.030689206762028607,0.09363929313929314,0.11145530145530146,0.09762370062370063,-0.004011434511434513,182939.79630593132,39310.03654413986,172249.75,188417.5,0.026534859521331947,198162.29106029106,173536.34615384616,175922.66632016632,182834.8762993763
Crime,62,90,0.1892609228256431,0.15128623928133933,12.075625127058345,0.16324456190282577,0.15877210815206344,0.029884122789184793,0.06139459239682862,0.04249847529985771,0.12683896870048036,0.0,0.0,0.00955478755844684,0.004943089430894309,0.00556910569105691,0.0033008130081300818,0.15614634146341463,1.5472555397438525,0.48067099082491666,1.25,1.67,0.03151046960764383,1.4073983739837397,1.2836422764227644,1.9327886178861788,1.5606260162601628,0.681998373653181,0.5770316506231354,0.31,0.95,0.031917056312258586,0.48172357723577236,0.33157723577235776,0.8504552845528455,1.0628373983739836,2.2801971945517368,0.506767440609189,1.94,2.54,0.03110388290302907,2.2615203252032523,2.0878943089430897,2.373975609756098,2.390609756097561,1.6907826794063854,0.4768745436219806,1.35,1.96,0.03252693636918073,1.787130081300813,1.7668943089430895,1.4969268292682927,1.7063983739837398,0.3879995934132946,0.4032824640763254,0.11,0.56,0.03110388290302907,0.20980487804878048,0.16538211382113824,0.5430813008130081,0.6331788617886179,0.916828623704007,0.30451787457437485,0.8,1.09,0.03110388290302907,0.8900325203252033,0.9563414634146343,0.9226097560975609,0.8946585365853659,0.15656230941248145,0.34711714866123394,0.0,0.15,0.02642813579995934,0.11447967479674795,0.051991869918699196,0.11203252032520324,0.3475691056910569,-39.61471843870711,12.21357732203922,-41.4,-35.8,0.021345801992274854,-38.153008130081304,-38.770081300813004,-38.06666666666667,-43.34268292682927,0.10534742833909362,0.06932290793271267,0.063,0.154,0.02703801585688148,0.11170894308943088,0.13654146341463413,0.1561739837398374,0.016617073170731706,0.07474161414921703,0.09758765216949519,0.06,0.129,0.03212034966456597,0.10931219512195123,0.10462845528455283,0.09705121951219511,-0.012302439024390242,87855.96685644571,36745.63050798907,83799.25,88775.5,0.027653517690117934,93121.0512195122,86928.5487804878,87513.72357723577,83507.9487804878
