,Column,Score
68,Anger_Std,5.713948661198286
69,Anger_25P,0.05395193815728708
70,Anger_75P,0.6376243714797817
71,Anger_Peaks,0.13135961356362447
72,Anger_0,0.48885175204507647
73,Anger_10,0.4965528120740006
74,Anger_20,0.3710853995167035
75,Anger_30,0.25451061661211377
76,Anger_40,0.08106348583731132
77,Anger_50,0.42292919352297065
78,Anger_60,0.6269426354870781
79,Anger_70,0.46869943368284317
80,Anger_80,1.061657573109778
81,Anger_90,2.13091410354777
82,Disgust_Avg,1.0090172875287875
83,Disgust_Std,2.627408161586961
84,Disgust_25P,0.04786800537645082
85,Disgust_75P,0.276176431428184
86,Disgust_Peaks,1.5072827018299013
87,Disgust_0,3.037790958915203
88,Disgust_10,3.3908907997643483
89,Disgust_20,1.4560077315399862
90,Disgust_30,0.0064961466455322
91,Disgust_40,0.06731487373618346
92,Disgust_50,0.9439447310880797
93,Disgust_60,0.006404780573278141
94,Disgust_70,0.3760658828202542
95,Disgust_80,0.2475774283852372
96,Disgust_90,1.1541976526894544
97,Contempt_Avg,0.49254475693723443
98,Contempt_Std,0.053601924412243755
99,Contempt_25P,0.5833275986226216
100,Contempt_75P,0.2566439881802535
101,Contempt_Peaks,4.559109745225268
102,Contempt_0,0.7485933225914756
103,Contempt_10,0.22082157321297
104,Contempt_20,0.4980332905475586
105,Contempt_30,1.877755566020975
106,Contempt_40,0.4551225462394744
107,Contempt_50,0.2284208966987229
108,Contempt_60,0.20244954764224166
109,Contempt_70,0.04557142294053985
110,Contempt_80,0.7970881163802633
111,Contempt_90,0.00039905052462349246
112,Blink_Avg,4.297823385831235
113,Blink_Std,8.453941873734978
114,Blink_25P,
115,Blink_75P,0.02816029331380634
116,Blink_Peaks,1.0069820861653633
117,Blink_0,2.3825008997116006
118,Blink_10,3.9977352704462743
119,Blink_20,2.140617821697341
120,Blink_30,0.5042866070302549
121,Blink_40,0.0026351994649210088
122,Blink_50,0.06242543149667669
123,Blink_60,1.575629912615873
124,Blink_70,0.007392544713617383
125,Blink_80,1.9195626424918604
126,Blink_90,0.7986780816571304
127,HeadPose_X_Avg,2.3589063173305505
128,HeadPose_X_Std,2.3594992989314507
129,HeadPose_X_25P,0.5812400600290554
130,HeadPose_X_75P,0.20992203868762763
131,HeadPose_X_Peaks,2.2676560765357157
132,HeadPose_X_0,2.3642094781714746
133,HeadPose_X_10,2.137154438314492e-05
134,HeadPose_X_20,0.022915252333372084
135,HeadPose_X_30,0.022493777636643092
136,HeadPose_X_40,0.005077343400616053
137,HeadPose_X_50,0.7557645583104134
138,HeadPose_X_60,0.4538767568846154
139,HeadPose_X_70,0.2588934577883718
140,HeadPose_X_80,0.6594661940773059
141,HeadPose_X_90,1.3592380709442662
142,HeadRotation_X_Avg,4.696685741697747
143,HeadRotation_X_Std,0.08512143923845987
144,HeadRotation_X_25P,4.918511762303404
145,HeadRotation_X_75P,5.355520717207805
146,HeadRotation_X_Peaks,0.25780500572671466
147,HeadRotation_X_0,4.543972698546017
148,HeadRotation_X_10,4.3950084312190505
149,HeadRotation_X_20,5.0927085603797515
150,HeadRotation_X_30,4.065411546441135
151,HeadRotation_X_40,4.0384949460241
152,HeadRotation_X_50,4.337880638831979
153,HeadRotation_X_60,3.577454702277964
154,HeadRotation_X_70,2.7426729598009496
155,HeadRotation_X_80,4.845023460556273
156,HeadRotation_X_90,3.4113197203104284
157,EyeAngel_X_Avg,4.963446237378014
158,EyeAngel_X_Std,0.3412348346699952
159,EyeAngel_X_25P,5.257793265990108
160,EyeAngel_X_75P,3.9548880445858887
161,EyeAngel_X_Peaks,5.781748100159377
162,EyeAngel_X_0,2.7183452706130233
163,EyeAngel_X_10,5.098857891654633
164,EyeAngel_X_20,13.10625616594391
165,EyeAngel_X_30,7.59639539396059
166,EyeAngel_X_40,2.816100080150557
167,EyeAngel_X_50,1.7239403434318086
168,EyeAngel_X_60,3.586535215830114
169,EyeAngel_X_70,2.577699502307909
170,EyeAngel_X_80,2.7565911523985633
171,EyeAngel_X_90,0.6655827722818045
172,Motion_image_Avg,1.162507541591211
173,Motion_image_Std,0.5378801458276813
174,Motion_image_25P,1.8418643561520687
175,Motion_image_75P,0.806203265286388
176,Motion_image_Peaks,0.46542190385360016
177,Motion_image_0,1.7259048799449441
178,Motion_image_10,2.0817657473343694
179,Motion_image_20,1.7218559031438836
180,Motion_image_30,0.9837466083308136
181,Motion_image_40,0.918868802225163
182,Motion_image_50,0.9789252676521452
183,Motion_image_60,0.9534156154303297
184,Motion_image_70,0.9099787433136987
185,Motion_image_80,0.4852306766133052
186,Motion_image_90,0.685932800775716
